customer_id,city,gender,senior_citizen,dependents,tenure_months,phone_service,internet_service,contract,monthly_charges,total_charges,churn_label,cltv
1660-HSOOQ,Santa Barbara,Male,No,No,1,Single Line,DSL,Month-to-month,49.65,49.65,Yes,5338
7253-UVNDW,Santa Barbara,Female,No,No,46,Single Line,DSL,Two year,54.35,2460.15,Yes,2793
7228-OMTPN,Santa Barbara,Male,No,No,4,Single Line,Fiber optic,Month-to-month,108.59056052573223,370.65,Yes,2456
6284-AHOOQ,Avenal,Male,Yes,No,22,Multiple Lines,Fiber optic,Month-to-month,102.1241138038327,1910.6,Yes,5014
2344-JMOGN,Buttonwillow,Male,No,No,9,Single Line,Fiber optic,Month-to-month,99.23742810884964,890.6,Yes,3016
3799-ISUZQ,California Hot Springs,Male,No,No,7,Single Line,Fiber optic,Month-to-month,89.94900476568216,529.5,Yes,3296
1794-HBQTJ,Corcoran,Female,No,No,1,Single Line,DSL,Month-to-month,48.6,48.6,Yes,4207
2460-FPSYH,Exeter,Female,Yes,No,40,No,DSL,Month-to-month,55.8,2109.35,Yes,4272
4818-DRBQT,Farmersville,Male,No,No,29,Multiple Lines,Fiber optic,Month-to-month,95.23110937859951,2265.25,Yes,5189
1320-HTRDR,Fellows,Female,No,No,3,Multiple Lines,Fiber optic,Month-to-month,83.41407792267896,220.6,Yes,5948
1493-AMTIE,Ivanhoe,Male,No,No,1,Single Line,No,Month-to-month,20.2,20.2,Yes,5394
6424-ELEYH,Lebec,Female,No,No,3,Multiple Lines,Fiber optic,Month-to-month,90.09048317883992,229.5,Yes,3972
4391-RESHN,Lemon Cove,Male,No,No,23,Multiple Lines,Fiber optic,Month-to-month,88.6040491537205,2470.1,Yes,5963
6821-BUXUX,Maricopa,Female,No,No,13,Multiple Lines,Fiber optic,Month-to-month,88.59160554221481,1244.5,Yes,2110
5028-HTLJB,New Cuyama,Male,Yes,No,1,Single Line,No,Month-to-month,20.05,20.05,Yes,3491
9801-GDWGV,Onyx,Female,No,No,39,Multiple Lines,Fiber optic,Month-to-month,82.39652123053035,3994.45,Yes,4811
2320-JRSDE,Richgrove,Female,No,Yes,1,Single Line,No,Month-to-month,19.9,19.9,Yes,4633
0601-WZHJF,Shafter,Male,No,No,14,No,DSL,Month-to-month,46.35,667.7,Yes,5360
5143-WMWOG,Stratford,Male,No,No,1,Single Line,No,Month-to-month,19.95,19.95,Yes,2051
5393-RXQSZ,Taft,Male,No,No,1,Single Line,Fiber optic,Month-to-month,99.2713401059261,79.6,Yes,2199
0231-LXVAP,Tipton,Male,No,No,1,Single Line,Fiber optic,Month-to-month,77.3644060974617,75.9,Yes,3389
9444-JTXHZ,Tulare,Male,No,No,1,Single Line,Fiber optic,Month-to-month,99.06986223716295,76.2,Yes,5973
5510-BOIUJ,Visalia,Male,No,Yes,1,Single Line,No,Month-to-month,19.25,19.25,Yes,5437
4471-KXAUH,Woody,Female,No,No,42,Multiple Lines,Fiber optic,Month-to-month,94.39432743234094,3588.4,Yes,2514
7638-QVMVY,Visalia,Female,No,No,7,Single Line,Fiber optic,Month-to-month,88.86007315044876,522.95,Yes,3735
3244-DCJWY,Bakersfield,Female,No,No,1,Single Line,Fiber optic,Month-to-month,99.52142981462356,70.25,Yes,4133
0875-CABNR,San Luis Obispo,Female,Yes,No,10,Single Line,Fiber optic,Month-to-month,85.75873793563056,865.55,Yes,3320
7812-FZHPE,Bradley,Female,No,Yes,17,Multiple Lines,No,Month-to-month,24.1,409.9,Yes,4648
4797-AXPXK,Lompoc,Female,No,Yes,1,Single Line,DSL,Month-to-month,60.0,60.0,Yes,4531
5229-PRWKT,Lompoc,Male,No,No,8,Multiple Lines,Fiber optic,Month-to-month,95.15517520950951,649.65,Yes,4193
6982-UQZLY,Los Alamos,Female,Yes,No,1,Single Line,No,Month-to-month,20.85,20.85,Yes,3817
5057-LCOUI,Nipomo,Female,No,No,39,No,DSL,Month-to-month,50.75,2011.4,Yes,4119
0193-ESZXP,Oceano,Female,Yes,No,58,Single Line,Fiber optic,One year,105.5,6205.5,Yes,5067
4369-HTUIF,Pismo Beach,Male,Yes,No,6,Single Line,Fiber optic,Month-to-month,94.61166002087911,503.6,Yes,5831
0156-FVPTA,Solvang,Male,No,No,22,Single Line,DSL,Month-to-month,54.2,1152.7,Yes,5102
1984-FCOWB,Templeton,Female,No,No,70,Multiple Lines,Fiber optic,One year,109.5,7674.55,Yes,4191
0654-HMSHN,Mojave,Male,No,No,21,Multiple Lines,Fiber optic,Month-to-month,83.0660342946556,2157.95,Yes,3796
5287-QWLKY,Big Pine,Male,Yes,No,71,Multiple Lines,Fiber optic,Month-to-month,88.91722559962194,7548.1,Yes,5725
5196-SGOAK,Caliente,Female,No,No,1,Single Line,Fiber optic,Month-to-month,97.44717669820854,75.7,Yes,4884
1891-UAWWU,Johannesburg,Female,Yes,No,20,Multiple Lines,Fiber optic,Month-to-month,88.52117054044348,1951.0,Yes,2312
6108-OQZDQ,Keene,Female,No,No,4,Multiple Lines,Fiber optic,Month-to-month,79.37927982431425,384.5,Yes,2570
0363-QJVFX,Lake Hughes,Male,No,No,32,Multiple Lines,Fiber optic,Month-to-month,78.00589256216706,3432.9,Yes,2541
9840-DVNDC,Lancaster,Male,No,No,6,Single Line,Fiber optic,Month-to-month,99.06458789718731,463.05,Yes,2181
3096-JRDSO,Lone Pine,Female,Yes,No,27,Multiple Lines,Fiber optic,Month-to-month,87.68829192713902,2867.75,Yes,3444
8042-JVNFH,Olancha,Male,No,No,1,Single Line,Fiber optic,Month-to-month,83.22290498019287,71.35,Yes,5730
3374-LXDEV,Pearblossom,Female,No,No,13,Multiple Lines,Fiber optic,Month-to-month,76.90579900228924,1132.35,Yes,2226
5049-GLYVG,Badger,Male,No,No,1,Single Line,No,Month-to-month,20.6,20.6,Yes,3618
5883-GTGVD,Biola,Male,No,No,19,Multiple Lines,Fiber optic,Month-to-month,92.29703310665684,1931.75,Yes,3670
4817-QRJSX,Clovis,Female,No,No,10,Multiple Lines,Fiber optic,Month-to-month,82.89205760783257,818.05,Yes,2946
2398-YPMUR,Dinuba,Female,Yes,No,13,Single Line,Fiber optic,Month-to-month,86.43604538781591,916.75,Yes,5101
9985-MWVIX,Hume,Female,No,No,1,Single Line,Fiber optic,Month-to-month,87.92779434243862,70.15,Yes,5773
1265-XTECC,Madera,Female,Yes,No,68,Multiple Lines,Fiber optic,One year,96.55,6581.9,Yes,5957
2237-ZFSMY,Riverdale,Female,No,No,39,Single Line,Fiber optic,One year,95.55,3692.85,Yes,2767
4871-JTKJF,Selma,Female,Yes,No,1,Single Line,Fiber optic,Month-to-month,86.55477337564909,69.65,Yes,4741
1415-YFWLT,Shaver Lake,Female,Yes,No,1,Single Line,Fiber optic,Month-to-month,88.39271859452023,89.3,Yes,3067
6711-VTNRE,Tranquillity,Female,No,No,36,Single Line,Fiber optic,Month-to-month,86.08348201237663,3078.1,Yes,2558
3500-RMZLT,Fresno,Female,Yes,No,15,Single Line,Fiber optic,Month-to-month,90.62423445624368,1426.75,Yes,2933
4548-SDBKE,Fresno,Female,No,No,5,Multiple Lines,Fiber optic,Month-to-month,102.3312359854502,474.8,Yes,4109
8066-POXGX,Fresno,Female,No,No,13,No,DSL,Month-to-month,35.1,446.1,Yes,3104
4143-OOBWZ,Fresno,Male,No,No,5,Multiple Lines,Fiber optic,Month-to-month,97.18653588112991,416.3,Yes,3819
7854-EKTJL,Salinas,Female,No,Yes,2,Single Line,No,Month-to-month,19.6,35.85,Yes,2843
9102-IAYHT,Salinas,Female,No,No,17,Multiple Lines,Fiber optic,Month-to-month,99.0316867082198,1451.6,Yes,3670
3422-LYEPQ,Carmel By The Sea,Male,No,No,1,Single Line,Fiber optic,Month-to-month,99.56640885095665,71.0,Yes,4207
2642-DTVCO,Chualar,Male,Yes,No,9,Multiple Lines,Fiber optic,Month-to-month,94.86473613475648,746.5,Yes,5095
4361-JEIVL,Greenfield,Male,No,Yes,1,Single Line,DSL,Month-to-month,44.4,44.4,Yes,4067
1363-TXLSL,San Lucas,Male,Yes,No,1,Single Line,Fiber optic,Month-to-month,86.49556563442971,70.3,Yes,4962
9507-EXLTT,Seaside,Female,No,No,1,Single Line,Fiber optic,Month-to-month,89.29483887316223,79.35,Yes,3492
9846-GKXAS,Burlingame,Female,No,No,9,Single Line,Fiber optic,Month-to-month,94.03768563266476,809.75,Yes,2578
6017-PPLPX,Daly City,Male,No,No,20,Single Line,Fiber optic,Month-to-month,101.8354165046963,1470.95,Yes,4773
7136-RVDTZ,Portola Valley,Male,Yes,No,70,No,DSL,One year,45.25,3264.45,Yes,5824
4581-SSPWD,Mountain View,Female,No,No,3,Multiple Lines,Fiber optic,Month-to-month,92.47067706175457,246.3,Yes,5475
6927-WTFIV,Redwood City,Male,Yes,No,20,Single Line,Fiber optic,Month-to-month,91.40827654899869,1389.2,Yes,3684
3398-ZOUAA,Redwood City,Male,Yes,No,21,Single Line,Fiber optic,Month-to-month,91.03363264437262,1474.75,Yes,3853
0378-NHQXU,South San Francisco,Female,No,No,17,Multiple Lines,Fiber optic,Month-to-month,88.930500563394,1460.65,Yes,4041
4512-ZUIYL,Sunnyvale,Female,No,No,2,Single Line,Fiber optic,Month-to-month,84.60587268189471,153.05,Yes,2928
7969-AULMZ,San Francisco,Female,No,No,21,Multiple Lines,Fiber optic,Month-to-month,78.34451283344401,2119.5,Yes,4321
0568-ONFPC,San Francisco,Male,No,Yes,5,Multiple Lines,No,Month-to-month,25.9,135.0,Yes,2102
0733-VUNUW,San Francisco,Male,No,No,24,Multiple Lines,DSL,Month-to-month,55.65,1400.55,Yes,4126
4550-EVXNY,San Francisco,Female,No,No,1,Single Line,Fiber optic,Month-to-month,99.08270053150306,69.65,Yes,2418
2968-SSGAA,San Francisco,Female,No,No,10,Multiple Lines,Fiber optic,Month-to-month,82.85803198272295,1060.2,Yes,4001
4844-JJWUY,San Francisco,Female,Yes,No,1,Single Line,Fiber optic,Month-to-month,89.55417458749218,86.0,Yes,5359
6777-TGHTM,San Francisco,Female,No,No,53,Multiple Lines,Fiber optic,One year,106.95,5785.5,Yes,5550
3538-WZPHD,San Francisco,Male,No,No,3,No,DSL,Month-to-month,29.6,79.45,Yes,2734
4785-QRJHC,San Francisco,Male,Yes,No,46,No,DSL,One year,59.9,2816.65,Yes,4011
8610-WFCJF,Palo Alto,Female,No,No,49,Multiple Lines,Fiber optic,Month-to-month,95.26621917954544,4783.5,Yes,5732
4905-JEFDW,Palo Alto,Male,No,No,11,No,DSL,One year,41.6,470.6,Yes,3119
7881-INRLC,San Mateo,Male,No,No,45,Multiple Lines,Fiber optic,Month-to-month,98.40849767267099,4740.0,Yes,4898
0117-LFRMW,Angwin,Male,No,Yes,37,No,DSL,Month-to-month,40.2,1448.8,Yes,3627
6172-FECYY,Antioch,Male,No,No,49,Multiple Lines,Fiber optic,Month-to-month,69.97969500917814,4254.85,Yes,4639
1965-AKTSX,Byron,Female,Yes,No,14,Multiple Lines,Fiber optic,Month-to-month,84.71065171202434,1101.85,Yes,5203
4786-UKSNZ,Clayton,Male,No,No,1,Single Line,No,Month-to-month,20.2,20.2,Yes,5418
7248-VZQLC,Concord,Female,Yes,No,47,Multiple Lines,Fiber optic,Month-to-month,73.38717537217667,3969.35,Yes,4661
0011-IGKFF,Martinez,Male,Yes,No,13,Single Line,Fiber optic,Month-to-month,81.7331428227718,1237.85,Yes,3714
4192-GORJT,Fremont,Male,No,No,5,Single Line,Fiber optic,Month-to-month,91.25471880916128,498.1,Yes,4580
6496-SLWHQ,Moraga,Male,Yes,No,3,Multiple Lines,Fiber optic,Month-to-month,81.54577855831869,294.45,Yes,5960
9912-GVSEQ,Napa,Female,Yes,No,26,Multiple Lines,Fiber optic,Month-to-month,93.61414425185647,2381.55,Yes,2591
5383-MMTWC,Oakley,Female,Yes,No,8,Multiple Lines,Fiber optic,Month-to-month,68.59301494327563,613.4,Yes,4819
7240-ETPTR,Pope Valley,Female,No,No,9,No,DSL,Month-to-month,48.75,442.2,Yes,4359
2202-CUYXZ,Dublin,Male,No,No,1,Single Line,Fiber optic,Month-to-month,83.15100770533027,84.85,Yes,3086
5995-OIGLP,Port Costa,Male,No,No,12,Single Line,DSL,Month-to-month,56.65,654.85,Yes,3043
6261-RCVNS,Rodeo,Female,No,No,42,Single Line,DSL,One year,73.9,3160.55,Yes,2774
7951-QKZPL,Saint Helena,Female,No,No,33,Multiple Lines,No,Two year,24.5,740.3,Yes,5194
3640-PHQXK,Union City,Female,No,No,31,Multiple Lines,Fiber optic,Month-to-month,95.75096161862216,2806.9,Yes,2031
6877-LGWXO,Pleasanton,Male,Yes,No,18,Single Line,Fiber optic,Month-to-month,96.73421642379269,1422.65,Yes,3521
8019-ENHXU,Oakland,Male,No,No,42,Multiple Lines,Fiber optic,Month-to-month,89.38102731552615,4138.05,Yes,4624
5167-GBFRE,Oakland,Male,Yes,No,4,No,DSL,Month-to-month,25.2,102.5,Yes,4694
9033-EOXWV,Oakland,Female,No,No,12,Multiple Lines,DSL,One year,74.05,872.65,Yes,4149
1324-NLTJE,Emeryville,Female,Yes,No,15,Multiple Lines,DSL,Month-to-month,55.0,757.1,Yes,3167
1522-VVDMG,Oakland,Male,No,No,7,Single Line,Fiber optic,Month-to-month,92.44691750327586,608.8,Yes,3807
9185-TQCVP,Albany,Male,No,No,14,Multiple Lines,Fiber optic,Month-to-month,73.65181042573707,1139.2,Yes,4550
5567-WSELE,Richmond,Male,Yes,No,3,Multiple Lines,Fiber optic,Month-to-month,82.17918696293394,279.55,Yes,3019
8063-RJYNF,Richmond,Male,No,No,16,Single Line,Fiber optic,Month-to-month,110.18275593441368,1483.25,Yes,2827
0687-ZVTHB,Richmond,Male,No,No,65,Multiple Lines,DSL,One year,72.45,4653.85,Yes,4415
9661-ACXBS,San Rafael,Female,No,No,42,Multiple Lines,Fiber optic,Month-to-month,88.50987435512361,4400.75,Yes,2317
3727-RJMEO,Rohnert Park,Male,No,No,6,Multiple Lines,Fiber optic,Month-to-month,83.11372760921046,460.25,Yes,4458
6646-VRFOL,Larkspur,Male,Yes,No,53,Multiple Lines,Fiber optic,Month-to-month,78.03541741366006,5485.5,Yes,5860
5685-IIXLY,Novato,Female,No,No,5,Single Line,Fiber optic,Month-to-month,87.04497265656595,404.2,Yes,4565
4250-ZBWLV,Olema,Male,No,No,68,Multiple Lines,Fiber optic,One year,108.45,7176.55,Yes,4454
5095-AESKG,Sausalito,Female,No,No,3,Multiple Lines,Fiber optic,Month-to-month,89.08690432955903,242.95,Yes,5646
1871-MOWRM,Woodacre,Male,No,No,12,Single Line,Fiber optic,Month-to-month,79.74486195563756,866.45,Yes,4306
2027-OAQQC,Aptos,Female,No,No,43,No,DSL,Month-to-month,49.05,2076.2,Yes,4044
9090-SGQXL,Ben Lomond,Male,Yes,No,68,Multiple Lines,Fiber optic,Month-to-month,89.0251899513593,7299.65,Yes,6284
6595-YGXIT,Boulder Creek,Male,Yes,No,25,Multiple Lines,Fiber optic,Month-to-month,90.78766297815109,2291.2,Yes,3878
9835-ZIITK,Campbell,Male,Yes,No,66,Multiple Lines,Fiber optic,One year,110.85,7491.75,Yes,4281
1555-DJEQW,Cupertino,Female,No,No,70,Multiple Lines,Fiber optic,Two year,114.2,7723.9,Yes,5947
5649-TJHOV,Davenport,Male,Yes,No,27,No,DSL,Month-to-month,36.5,1032.0,Yes,4564
0519-XUZJU,Felton,Female,No,No,1,Single Line,Fiber optic,Month-to-month,100.84167743727319,70.75,Yes,3963
6338-AVWCY,Hollister,Male,No,No,3,No,DSL,Month-to-month,40.15,130.75,Yes,4710
9253-QXKBE,Morgan Hill,Male,Yes,No,29,Multiple Lines,Fiber optic,Month-to-month,92.83641633066676,2653.65,Yes,2233
9445-SZLCH,Santa Clara,Female,No,No,36,Multiple Lines,Fiber optic,Month-to-month,92.4644802244173,3457.9,Yes,4544
7568-PODML,Watsonville,Male,No,No,1,No,DSL,Month-to-month,45.3,45.3,Yes,4954
5349-IECLD,San Jose,Male,No,No,2,Single Line,Fiber optic,Month-to-month,92.97588875022888,178.1,Yes,4493
3945-GFWQL,San Jose,Female,No,Yes,12,Single Line,DSL,Month-to-month,44.55,480.6,Yes,4162
3797-VTIDR,San Jose,Male,No,No,1,No,DSL,Month-to-month,23.45,23.45,Yes,4517
9526-BIHHD,San Jose,Male,No,No,1,No,DSL,Month-to-month,29.7,29.7,Yes,3383
4523-WXCEF,San Jose,Female,No,No,59,Multiple Lines,Fiber optic,Month-to-month,93.72117857855926,6039.9,Yes,4160
8364-TRMMK,San Jose,Female,No,No,3,Multiple Lines,DSL,Month-to-month,50.65,151.3,Yes,2876
3063-QFSZL,San Jose,Female,No,No,1,Single Line,DSL,Month-to-month,55.4,55.4,Yes,2294
8775-LHDJH,San Jose,Female,Yes,No,1,Multiple Lines,Fiber optic,Month-to-month,79.71176846587888,90.6,Yes,2905
3097-NQYSN,San Jose,Male,Yes,No,2,Multiple Lines,Fiber optic,Month-to-month,96.30881368526494,156.35,Yes,5204
3565-UNOCC,Stockton,Female,Yes,No,29,Multiple Lines,Fiber optic,Month-to-month,73.33537674669145,2952.85,Yes,3179
9249-FXSCK,Acampo,Female,No,No,52,Multiple Lines,Fiber optic,One year,111.25,5916.45,Yes,4861
5493-SDRDQ,Angels Camp,Male,No,No,2,Single Line,DSL,Month-to-month,55.1,113.35,Yes,4235
0871-URUWO,Sheep Ranch,Male,No,No,13,Multiple Lines,Fiber optic,Month-to-month,82.24220714673001,1359.0,Yes,2003
9190-MFJLN,Vallecito,Male,Yes,No,19,Single Line,Fiber optic,Month-to-month,82.06954835330069,1777.9,Yes,2851
1095-JUDTC,Woodbridge,Female,Yes,No,47,Multiple Lines,Fiber optic,Month-to-month,75.57800010125294,4504.55,Yes,5214
0870-VEMYL,Columbia,Female,No,No,5,Single Line,DSL,Month-to-month,53.85,259.8,Yes,5435
5385-SUIRI,Delhi,Male,Yes,No,52,Multiple Lines,Fiber optic,Month-to-month,87.25576561882052,5568.35,Yes,5648
3982-XWFZQ,Denair,Female,No,No,42,Multiple Lines,DSL,Month-to-month,50.25,2203.65,Yes,4873
4009-ALQFH,Groveland,Female,No,No,25,Single Line,Fiber optic,Month-to-month,69.02053677577611,2369.05,Yes,5932
3627-FCRDW,Hughson,Female,No,No,9,Single Line,Fiber optic,Month-to-month,95.46562452630677,672.55,Yes,2236
7562-GSUHK,Jamestown,Female,No,No,16,Single Line,Fiber optic,Month-to-month,92.3712387355382,1573.7,Yes,5497
4903-UYAVB,Lathrop,Male,No,No,5,Single Line,No,Month-to-month,19.35,126.05,Yes,3864
6776-TLWOI,Livingston,Male,No,No,3,Single Line,No,Month-to-month,19.85,64.55,Yes,2158
4077-CROMM,Modesto,Female,No,No,31,Multiple Lines,Fiber optic,Month-to-month,80.58860963055486,3243.45,Yes,5000
2868-MZAGQ,Modesto,Male,No,No,1,Single Line,Fiber optic,Month-to-month,91.64229889961548,79.25,Yes,5533
4847-QNOKA,Modesto,Female,No,No,1,Single Line,DSL,Month-to-month,44.9,44.9,Yes,2632
6379-RXJRQ,Modesto,Male,No,No,10,Single Line,Fiber optic,Month-to-month,91.54691528815135,659.65,Yes,2457
8650-RHRKE,Oakdale,Male,No,No,4,No,DSL,Month-to-month,29.65,118.5,Yes,4207
0475-RIJEP,Pinecrest,Male,No,No,43,Multiple Lines,Fiber optic,Month-to-month,79.46768013737662,3365.85,Yes,5107
1260-TTRXI,Planada,Male,No,No,4,Single Line,DSL,Month-to-month,54.3,195.3,Yes,5834
6328-ZPBGN,Riverbank,Female,Yes,No,11,Multiple Lines,Fiber optic,Month-to-month,83.17601413370124,997.65,Yes,4074
4789-KWMXN,Tuolumne,Male,No,No,47,Multiple Lines,Fiber optic,One year,110.85,5275.8,Yes,3344
2867-UIMSS,Vernalis,Male,No,No,1,Single Line,Fiber optic,Month-to-month,92.01143710807,80.5,Yes,2734
8111-RKSPX,Santa Rosa,Male,No,No,4,Multiple Lines,Fiber optic,Month-to-month,90.4485295866745,305.55,Yes,5668
1585-MQSSU,Santa Rosa,Male,No,No,17,Single Line,DSL,Month-to-month,51.5,900.5,Yes,5659
2856-NNASM,Santa Rosa,Male,Yes,No,43,Single Line,Fiber optic,Month-to-month,84.6553089384479,3856.75,Yes,3802
8559-CIZFV,Annapolis,Male,No,No,21,Multiple Lines,DSL,One year,77.5,1625.0,Yes,5353
7547-EKNFS,Caspar,Male,No,No,42,Multiple Lines,Fiber optic,Month-to-month,94.16643087995377,3959.35,Yes,2075
6769-DYBQN,Clearlake,Male,Yes,No,46,Single Line,Fiber optic,Month-to-month,70.32086048124043,3969.4,Yes,2097
4439-JMPMT,Comptche,Female,No,No,5,Single Line,Fiber optic,Month-to-month,93.48983457053265,470.95,Yes,3608
2446-BEGGB,Eldridge,Female,Yes,No,6,Multiple Lines,Fiber optic,Month-to-month,91.23525843881754,560.6,Yes,3330
1496-GGSUK,Fulton,Female,Yes,No,1,No,DSL,Month-to-month,25.7,25.7,Yes,4095
2575-GFSOE,Graton,Female,No,No,7,Single Line,Fiber optic,Month-to-month,80.97290814535259,506.9,Yes,5672
2842-JTCCU,Hopland,Male,No,No,2,Single Line,DSL,Month-to-month,46.05,80.35,Yes,4662
3296-SILRA,Lakeport,Female,Yes,No,1,Single Line,Fiber optic,Month-to-month,97.02404471590691,76.4,Yes,2426
9681-OXGVC,Laytonville,Female,No,No,5,Multiple Lines,Fiber optic,Month-to-month,97.66864658914564,514.0,Yes,5180
5180-UCIIQ,Lucerne,Male,Yes,Yes,22,No,DSL,Month-to-month,40.05,880.2,Yes,2061
7153-OANIO,Mendocino,Male,No,No,1,Single Line,Fiber optic,Month-to-month,90.97263655744699,69.95,Yes,5066
6521-YYTYI,Navarro,Male,No,No,1,Multiple Lines,Fiber optic,Month-to-month,81.6846852581203,93.3,Yes,2578
8878-HMWBV,Nice,Male,No,No,3,Single Line,DSL,Month-to-month,49.15,169.05,Yes,5598
3751-KTZEL,Yorkville,Female,No,No,1,No,DSL,Month-to-month,35.05,35.05,Yes,3706
1977-STDKI,The Sea Ranch,Female,Yes,No,1,Single Line,Fiber optic,Month-to-month,74.3537009556615,73.0,Yes,4116
5813-UECBU,Bridgeville,Male,Yes,No,33,Multiple Lines,Fiber optic,Month-to-month,77.06946921409025,2716.3,Yes,2583
0328-GRPMV,Burnt Ranch,Female,No,No,1,Single Line,Fiber optic,Month-to-month,104.56951416161269,70.1,Yes,3706
4342-HENTK,Garberville,Female,Yes,No,2,Single Line,Fiber optic,Month-to-month,97.69347695851386,142.35,Yes,2189
4195-SMMNX,Hydesville,Male,No,No,2,Single Line,No,Month-to-month,20.35,33.2,Yes,5627
6956-SMUCM,Miranda,Female,No,No,3,Single Line,Fiber optic,Month-to-month,91.4097670813054,287.4,Yes,5236
3223-WZWJM,Petrolia,Male,No,No,26,Multiple Lines,Fiber optic,Month-to-month,72.68359733338549,2254.2,Yes,5869
9053-JZFKV,Redway,Male,No,No,67,Multiple Lines,Fiber optic,Two year,116.2,7752.3,Yes,4495
2530-ENDWQ,Rio Dell,Female,No,No,71,Multiple Lines,Fiber optic,Two year,93.7,6585.35,Yes,4296
6615-ZGEDR,Smith River,Male,No,No,1,Single Line,No,Month-to-month,19.7,19.7,Yes,5707
9250-WYPLL,Whitethorn,Female,No,No,5,Multiple Lines,Fiber optic,Month-to-month,85.9820669750832,413.65,Yes,4600
2754-XBHTB,Amador City,Female,No,No,9,Single Line,Fiber optic,Month-to-month,84.85983348265064,714.15,Yes,3847
1597-LHYNC,Auburn,Female,Yes,No,26,Multiple Lines,Fiber optic,Month-to-month,77.86236018388415,2497.2,Yes,4232
7055-VKGDA,Clarksburg,Male,No,No,54,Single Line,Fiber optic,One year,105.4,5643.4,Yes,4406
0754-UKWQP,Cool,Male,No,No,2,Single Line,Fiber optic,Month-to-month,91.24960335552795,197.7,Yes,3790
7493-TPUWZ,Diamond Springs,Male,No,No,1,Multiple Lines,Fiber optic,Month-to-month,82.26793166955724,79.15,Yes,4243
1577-HKTFG,Elk Grove,Female,No,No,30,Single Line,No,Month-to-month,19.65,655.85,Yes,2486
8752-STIVR,Elmira,Female,No,No,4,Single Line,Fiber optic,Month-to-month,93.8299508449403,303.15,Yes,2085
4558-FANTW,Fair Oaks,Female,No,No,17,Single Line,Fiber optic,Month-to-month,90.41365596156167,1574.45,Yes,5643
8651-ENBZX,Grizzly Flats,Female,Yes,No,60,Multiple Lines,Fiber optic,One year,106.0,6441.4,Yes,5507
7623-TRNQN,Jackson,Male,No,Yes,1,Single Line,DSL,Month-to-month,49.9,49.9,Yes,3113
9330-IJWIO,Kirkwood,Female,No,No,13,Multiple Lines,Fiber optic,Month-to-month,88.9388257622508,1358.85,Yes,2008
9286-DOJGF,Lotus,Female,Yes,No,38,Multiple Lines,Fiber optic,Month-to-month,89.17973927935188,2869.85,Yes,5165
9661-MHUMO,Mather,Male,Yes,Yes,1,Single Line,DSL,Month-to-month,49.25,49.25,Yes,4478
1842-EZJMK,Orangevale,Male,No,No,50,Multiple Lines,Fiber optic,Month-to-month,77.4424641282977,5071.05,Yes,5897
8079-XRJRS,Pleasant Grove,Male,No,No,65,Multiple Lines,Fiber optic,One year,89.75,5769.6,Yes,6110
8073-IJDCM,Rescue,Female,No,No,1,Single Line,No,Month-to-month,20.3,20.3,Yes,3830
8884-ADFVN,Roseville,Male,Yes,No,7,Multiple Lines,Fiber optic,Month-to-month,63.78307950739847,700.85,Yes,2016
2720-WGKHP,Sloughhouse,Male,Yes,No,2,Multiple Lines,Fiber optic,Month-to-month,92.91081796925607,181.7,Yes,5569
2869-ADAWR,Sutter Creek,Female,No,No,45,Multiple Lines,Fiber optic,Month-to-month,102.39209782121205,4016.85,Yes,4880
9894-EZEWG,Walnut Grove,Female,No,No,1,Single Line,Fiber optic,Month-to-month,95.26304240798594,74.3,Yes,5996
7851-FLGGQ,Wheatland,Male,No,No,1,No,DSL,Month-to-month,44.65,44.65,Yes,3704
0637-UBJRP,Wilton,Male,No,No,13,Single Line,Fiber optic,Month-to-month,87.25450996170939,1095.3,Yes,4745
0940-OUQEC,Winters,Male,No,No,10,Multiple Lines,Fiber optic,Month-to-month,76.63668160532514,788.8,Yes,3492
0702-PGIBZ,Dutch Flat,Male,No,No,4,Multiple Lines,Fiber optic,Month-to-month,108.48439413699226,364.55,Yes,2777
1963-VAUKV,Kyburz,Female,No,No,1,Single Line,No,Month-to-month,20.4,20.4,Yes,3663
3058-HJCUY,Rancho Cordova,Male,No,No,41,Multiple Lines,Fiber optic,One year,102.6,4213.35,Yes,2098
3259-FDWOY,Elk Grove,Male,No,No,71,Multiple Lines,Fiber optic,Two year,106.0,7723.7,Yes,4072
